price,isOneOwner,mileage,year,displacement,trim
24.999,0,93.877,2007,5.5,7.0
66.999,1,11.998,2013,4.6,7.0
12.994,1,68.297,2003,5.0,5.0
13.988,0,101.141,2006,5.0,5.0
17.999,0,95.271,2003,5.5,8.0
9.4,0,94.427,2004,5.0,5.0
8.9,0,166.628,2001,4.3,4.0
41.995,1,43.6,2011,5.5,7.0
5.995,0,101.642,1995,4.2,3.0
2.998,0,173.917,1996,4.2,3.0
6.945,0,149.62,2000,5.0,5.0
63.795,0,18.316,2013,4.6,7.0
36.98,0,66.434,2008,6.3,9.0
24.899,0,78.949,2007,5.5,7.0
15.988,0,68.908,2006,3.7,1.0
26.288,0,71.66,2007,5.5,7.0
28.497,0,76.326,2007,5.5,7.0
39.99,0,61.799,2008,6.3,9.0
14.5,0,63.103,2000,4.3,4.0
26.999,0,90.12,2007,5.5,7.0
37.966,0,60.0,2008,5.5,7.0
34.991,0,21.664,2008,5.5,7.0
15.995,0,29.938,2005,4.3,4.0
8.595,0,202.0,2003,5.0,5.0
5.995,0,122.93,2001,5.0,5.0
59.995,0,16.373,2012,3.0,1.0
11.8,0,0.102,2003,4.3,4.0
51.995,1,18.115,2011,5.5,7.0
49.9,0,28.717,2012,3.0,1.0
13.891,0,61.087,2001,5.8,8.0
24.999,0,86.2,2007,5.5,7.0
8.995,0,109.436,2001,4.3,4.0
47.999,1,38.745,2012,4.6,7.0
29.995,0,82.162,2007,5.5,7.0
48.0,0,69.854,2010,5.5,7.0
29.492,0,56.538,2007,5.5,7.0
21.5,0,103.599,2007,5.5,7.0
56.9,0,23.719,2012,4.6,7.0
18.524,0,126.824,2007,5.5,7.0
15.0,0,95.297,2006,4.3,4.0
60.995,0,26.703,2010,5.5,7.0
13.995,0,66.687,2005,5.0,5.0
32.977,0,36.063,2009,5.5,7.0
3.2,0,137.691,2000,4.3,4.0
26.755,0,108.671,2008,5.5,7.0
27.14,0,69.0,2007,5.5,7.0
25.89,0,86.828,2007,5.5,7.0
52.85,0,15.145,2012,4.6,7.0
8.0,0,92.645,2000,5.0,5.0
10.985,0,130.642,2006,3.7,1.0
66.293,0,39.183,2011,5.5,9.0
4.495,0,172.955,1995,4.2,3.0
49.9,1,47.829,2011,5.5,7.0
7.991,0,103.819,2002,4.3,4.0
32.991,0,61.355,2007,5.5,7.0
25.991,0,104.863,2009,5.5,7.0
27.352,0,68.535,2007,5.5,7.0
50.477,0,45.428,2012,4.6,7.0
1.699,0,233.982,1997,3.2,0.0
32.999,0,24.686,2007,5.5,7.0
14.488,0,70.684,2000,5.0,5.0
54.995,0,6.776,2012,4.6,7.0
6.995,0,132.711,2000,5.0,5.0
8.55,0,0.17,2000,5.0,5.0
7.995,0,150.723,2000,5.0,5.0
15.0,0,63.577,2003,4.3,4.0
15.8,0,114.0,2005,5.0,5.0
34.988,0,53.546,2008,5.5,7.0
25.987,0,78.7,2007,5.5,7.0
16.974,0,98.471,2006,4.3,4.0
9.0,0,106.583,2007,5.5,7.0
49.871,0,19.614,2008,6.3,9.0
19.995,1,149.493,2007,5.5,7.0
42.888,1,47.23,2011,5.5,7.0
33.999,0,62.954,2009,5.5,7.0
7.995,0,124.026,2004,4.3,4.0
32.999,0,69.006,2010,5.5,7.0
47.0,0,19.098,2011,5.5,7.0
27.99,0,89.503,2008,5.5,7.0
49.64,0,24.968,2012,4.6,7.0
12.994,0,120.719,2003,5.4,6.0
55.861,0,27.076,2012,4.6,7.0
46.645,0,29.252,2011,5.5,7.0
22.498,0,96.014,2007,5.5,7.0
74.85,0,29.428,2012,5.5,9.0
31.999,1,59.478,2009,5.5,7.0
64.988,0,19.176,2012,4.6,7.0
38.5,0,42.441,2010,5.5,7.0
7.995,0,103.056,2000,5.0,5.0
9.99,0,96.844,2005,4.3,4.0
55.81,0,15.33,2012,4.6,7.0
36.975,1,17.026,2007,5.5,7.0
39.998,0,79.41,2010,5.5,7.0
13.991,0,59.119,2004,4.3,4.0
49.999,1,33.324,2013,4.6,7.0
14.992,0,113.738,2006,5.0,5.0
4.875,0,142.624,1999,3.2,0.0
13.799,1,97.521,2005,4.3,4.0
49.888,0,34.249,2011,5.5,7.0
29.9,1,47.0,2008,5.5,7.0
42.994,1,36.185,2011,5.5,7.0
59.9,0,30.899,2012,4.6,7.0
33.742,0,49.62,2008,5.5,7.0
10.5,0,93.623,2003,5.0,5.0
31.95,1,56.122,2008,5.5,7.0
49.88,1,31.817,2012,4.6,7.0
49.999,0,39.257,2012,4.6,7.0
19.0,0,56.935,2005,5.5,8.0
8.488,0,103.928,2001,5.0,5.0
56.994,1,20.539,2012,4.6,7.0
7.995,0,109.618,2001,4.3,4.0
35.98,0,40.41,2009,5.5,7.0
15.991,0,103.614,2005,5.0,5.0
51.995,0,18.431,2011,5.5,7.0
34.771,0,36.429,2008,5.5,7.0
63.995,0,15.466,2009,6.3,9.0
34.9,0,42.303,2007,5.5,7.0
3.995,0,101.412,1999,3.2,0.0
32.5,0,81.89,2010,5.5,7.0
8.4,0,122.072,2002,4.3,4.0
23.997,0,92.664,2008,5.5,7.0
29.999,0,71.101,2007,5.5,7.0
15.995,0,77.439,2005,5.0,5.0
7.997,0,140.452,2002,5.0,5.0
28.999,0,114.8,2007,5.5,7.0
39.991,0,25.296,2007,5.5,7.0
61.897,1,20.776,2012,4.6,7.0
32.89,0,69.852,2010,3.5,2.0
29.977,0,43.047,2007,5.5,7.0
29.988,0,89.486,2008,5.5,7.0
53.8,0,17.392,2012,4.6,7.0
64.999,0,52.951,2007,6.0,10.0
27.95,0,79.126,2007,5.5,7.0
14.999,0,90.83,2006,5.0,5.0
3.99,0,181.366,1998,5.0,5.0
7.495,0,143.798,2000,4.3,4.0
46.995,0,37.671,2011,5.5,7.0
17.995,0,89.471,2004,5.4,6.0
38.0,0,33.818,2009,5.5,7.0
46.5,0,22.096,2011,5.5,7.0
29.976,1,72.413,2007,5.5,7.0
56.9,0,23.568,2013,4.6,7.0
66.982,1,10.864,2013,4.6,7.0
29.8,0,83.594,2007,5.5,7.0
25.995,0,72.182,2007,5.5,7.0
15.999,0,91.276,2004,5.5,8.0
13.5,0,81.687,2003,5.5,8.0
10.89,0,109.0,2006,5.0,5.0
15.54,0,63.387,2005,4.3,4.0
42.994,0,34.251,2010,5.5,7.0
32.5,1,42.459,2008,5.5,7.0
59.994,0,18.329,2013,4.6,7.0
31.995,0,79.375,2009,5.5,7.0
8.95,0,99.75,2000,5.0,5.0
14.89,0,86.628,2006,4.3,4.0
33.981,0,43.235,2008,5.5,7.0
6.999,0,125.12,2004,4.3,4.0
66.995,0,5.642,2013,4.6,7.0
32.981,0,48.655,2007,5.5,7.0
34.995,0,42.312,2009,5.5,7.0
24.99,0,93.708,2008,5.5,7.0
49.8,0,43.279,2012,4.6,7.0
26.998,1,50.72,2007,5.5,7.0
7.991,0,147.022,2002,4.3,4.0
47.999,0,52.079,2012,4.6,7.0
69.961,1,19.416,2013,4.6,7.0
14.98,0,76.392,2005,5.0,5.0
13.995,0,117.0,2005,5.0,5.0
27.998,0,99.978,2008,5.5,7.0
9.855,0,95.771,2003,4.3,4.0
8.89,0,108.544,2000,5.0,5.0
47.999,0,47.875,2010,5.5,7.0
43.99,1,23.022,2010,5.5,7.0
23.8,0,78.548,2007,5.5,7.0
42.995,0,35.694,2011,5.5,7.0
6.988,0,135.0,2001,4.3,4.0
32.995,0,30.816,2007,5.5,7.0
49.999,0,40.109,2012,4.6,7.0
43.995,1,58.918,2011,5.5,7.0
68.85,0,8.343,2013,4.6,7.0
9.995,0,61.068,2000,4.3,4.0
54.988,0,38.276,2011,5.5,7.0
5.991,0,128.723,2000,5.0,5.0
5.995,0,117.911,2000,4.3,4.0
9.5,0,77.056,2003,4.3,4.0
37.995,0,72.069,2010,5.5,7.0
40.995,0,29.9,2010,3.5,2.0
35.0,0,71.792,2008,5.5,7.0
72.989,0,39.805,2011,5.5,8.0
6.99,0,182.105,2003,4.3,4.0
14.995,0,40.854,2003,4.3,4.0
8.999,0,136.64,2003,4.3,4.0
8.995,0,84.212,2001,5.8,8.0
38.488,0,79.072,2008,5.5,7.0
31.5,0,63.9,2006,6.0,10.0
14.995,0,112.355,2006,4.3,4.0
34.991,0,70.213,2008,5.5,7.0
7.999,0,186.2,2002,5.0,5.0
31.944,0,72.415,2007,5.5,7.0
65.999,0,19.29,2012,4.6,7.0
15.0,0,79.725,2004,5.0,5.0
29.991,0,79.83,2008,5.5,7.0
59.999,0,24.0,2012,4.6,7.0
53.991,0,14.011,2012,4.6,7.0
17.995,0,141.394,2007,5.5,7.0
6.0,0,154.689,2002,4.3,4.0
15.995,0,94.667,2006,4.3,4.0
71.45,0,26.182,2013,4.6,7.0
11.5,0,64.716,2000,4.3,4.0
39.995,0,44.523,2011,5.5,7.0
39.95,0,25.005,2011,3.5,2.0
36.088,1,49.545,2009,5.5,7.0
42.0,0,44.017,2010,5.5,7.0
42.991,1,48.711,2010,5.5,7.0
65.998,0,41.435,2012,4.6,7.0
37.7,0,43.35,2010,5.5,7.0
13.0,0,91.025,2006,5.0,5.0
10.5,0,70.215,2001,5.0,5.0
12.981,0,73.875,2002,4.3,4.0
44.995,0,15.273,2010,5.5,7.0
21.995,0,107.55,2007,5.5,7.0
43.999,1,32.758,2012,4.6,7.0
32.888,0,51.091,2007,5.5,7.0
34.988,0,70.843,2009,5.5,7.0
12.985,0,102.581,2004,4.3,4.0
49.9,0,31.536,2011,5.5,7.0
25.988,0,85.29,2007,5.5,7.0
28.9,0,66.532,2007,5.5,7.0
37.955,0,26.226,2010,5.5,7.0
9.99,0,181.467,2001,5.0,5.0
7.499,0,171.0,2000,4.3,4.0
48.758,0,44.285,2012,4.6,7.0
29.888,0,67.002,2007,5.5,7.0
59.999,0,32.24,2013,4.6,7.0
74.81,0,17.129,2013,4.6,7.0
6.995,0,109.331,2001,5.0,5.0
5.995,0,164.0,1995,5.0,5.0
11.9,1,67.488,2003,4.3,4.0
27.991,0,86.451,2008,5.5,7.0
58.975,0,21.874,2013,3.0,1.0
9.995,0,46.806,2002,4.3,4.0
43.98,0,38.873,2011,5.5,7.0
55.888,0,38.201,2007,6.0,10.0
14.95,0,88.584,2002,5.0,5.0
41.029,0,43.189,2009,5.5,7.0
38.5,0,38.182,2009,5.5,7.0
39.998,0,45.637,2010,5.5,7.0
57.0,1,19.045,2011,5.5,7.0
6.0,0,165.184,2000,5.0,5.0
6.95,0,154.0,2002,5.0,5.0
14.9,0,31.842,2000,4.3,4.0
47.595,0,48.305,2010,5.5,7.0
45.85,0,34.194,2010,5.5,7.0
28.988,1,64.443,2008,5.5,7.0
9.99,0,189.209,2004,4.3,4.0
59.991,1,16.923,2012,4.6,7.0
62.91,1,29.9,2011,5.5,7.0
13.971,0,121.586,2006,5.0,5.0
35.98,0,69.57,2008,5.5,7.0
23.995,0,90.0,2007,5.5,7.0
21.995,0,63.281,2006,5.0,5.0
35.0,0,69.788,2009,5.5,7.0
24.973,0,72.154,2007,5.5,7.0
29.995,0,86.843,2008,5.5,7.0
15.991,0,102.381,2004,5.4,6.0
71.464,1,16.894,2013,4.6,7.0
29.973,0,65.356,2008,5.5,7.0
44.995,0,62.529,2010,5.5,7.0
33.995,0,26.569,2007,5.5,7.0
27.942,0,58.0,2007,5.5,7.0
72.881,0,10.97,2013,4.6,7.0
49.899,1,37.947,2011,5.5,7.0
7.495,0,103.776,2000,5.0,5.0
11.995,0,125.598,2005,4.3,4.0
6.99,1,83.952,2000,5.0,5.0
31.995,0,78.713,2008,5.5,7.0
39.999,0,70.196,2010,5.5,7.0
45.981,1,28.317,2011,5.5,7.0
36.99,1,98.009,2010,5.5,7.0
57.99,1,30.553,2012,4.6,7.0
49.995,0,39.568,2011,5.5,7.0
45.995,1,35.535,2011,5.5,7.0
53.799,1,34.0,2012,4.6,7.0
8.652,0,117.204,2000,5.0,5.0
59.995,1,21.972,2012,4.6,7.0
29.851,0,64.57,2009,5.5,7.0
36.888,1,44.787,2009,5.5,7.0
28.3,0,79.768,2007,5.5,7.0
9.7,0,139.817,2001,5.0,5.0
9.975,0,78.804,1996,5.0,5.0
59.987,0,41.75,2013,4.6,7.0
19.995,0,96.464,2007,5.5,7.0
14.5,0,97.841,2004,4.3,4.0
3.9,0,166.576,2000,4.3,4.0
14.989,0,67.161,2004,5.0,5.0
50.948,0,30.968,2011,5.5,7.0
39.0,1,9.239,2009,5.5,7.0
25.99,0,90.327,2007,5.5,7.0
31.988,0,57.92,2007,5.5,7.0
15.777,0,76.294,2005,4.3,4.0
41.995,0,71.604,2011,5.5,7.0
32.989,0,72.742,2008,5.5,7.0
9.966,0,103.408,2000,4.3,4.0
21.99,0,104.28,2007,5.5,7.0
29.998,1,96.994,2008,6.3,9.0
25.999,0,98.86,2007,5.5,7.0
7.199,0,125.0,2000,5.0,5.0
9.995,1,114.396,2002,4.3,4.0
27.898,0,91.091,2009,5.5,7.0
11.995,0,120.0,2003,5.0,5.0
4.7,0,80.814,2003,5.5,8.0
9.995,0,134.505,2002,5.0,5.0
13.0,0,79.271,2003,4.3,4.0
32.499,1,53.205,2009,5.5,7.0
41.77,1,58.067,2010,5.5,7.0
42.99,0,57.456,2007,5.5,7.0
53.981,0,40.863,2012,3.0,1.0
21.995,0,108.0,2007,5.5,7.0
24.599,0,106.435,2007,5.5,7.0
28.998,0,75.494,2007,5.5,7.0
27.888,0,91.606,2008,5.5,7.0
64.999,1,10.348,2013,4.6,7.0
31.966,0,62.761,2008,5.5,7.0
44.555,0,46.718,2012,4.6,7.0
9.5,0,171.284,2004,5.0,5.0
72.638,0,34.524,2013,4.6,7.0
7.99,0,146.646,1999,3.2,0.0
13.995,0,93.366,2005,5.0,5.0
6.932,0,155.887,2001,4.3,4.0
45.968,0,44.081,2012,4.6,7.0
49.995,0,41.979,2008,6.3,9.0
31.995,0,38.65,2007,5.5,7.0
19.988,1,93.786,2007,5.5,7.0
53.95,0,34.734,2013,4.6,7.0
13.977,0,73.603,2004,4.3,4.0
34.0,0,80.835,2009,5.5,7.0
22.992,1,101.753,2008,5.5,7.0
9.45,0,129.719,2004,4.3,4.0
7.994,0,91.215,2000,5.0,5.0
20.671,0,157.368,2008,5.5,7.0
44.999,0,54.627,2013,4.6,7.0
33.0,0,43.004,2007,5.5,7.0
47.988,0,40.647,2011,5.5,7.0
9.995,0,115.063,2003,4.3,4.0
31.991,0,77.736,2008,5.5,7.0
2.999,0,132.985,2001,4.3,4.0
5.998,0,155.325,2000,4.3,4.0
6.0,0,108.238,1999,5.0,5.0
30.995,0,76.34,2009,5.5,7.0
20.5,0,129.845,2008,5.5,7.0
5.2,0,123.451,1995,3.2,0.0
37.888,0,60.686,2007,5.5,7.0
40.98,1,68.667,2011,5.5,7.0
28.9,0,113.547,2008,5.5,7.0
58.994,0,22.83,2013,4.6,7.0
33.999,0,22.144,2008,5.5,7.0
36.9,0,79.494,2008,6.3,9.0
20.999,0,97.716,2007,5.5,7.0
12.49,0,98.779,2004,4.3,4.0
36.0,0,33.183,2007,5.5,7.0
10.98,0,82.522,2003,5.0,5.0
12.358,0,98.206,2005,5.0,5.0
52.9,0,10.5,2011,5.5,7.0
20.995,0,113.645,2007,5.5,7.0
76.9,1,28.151,2011,5.5,9.0
11.9,0,121.892,2003,4.3,4.0
39.999,0,34.569,2007,5.5,7.0
48.99,0,12.061,2011,5.5,7.0
49.99,0,43.395,2012,4.6,7.0
29.5,0,121.019,2007,5.5,7.0
45.999,1,29.997,2012,4.6,7.0
5.995,0,141.499,2002,5.0,5.0
48.451,0,73.25,2011,5.5,7.0
26.5,0,62.495,2008,5.5,7.0
31.888,0,56.598,2008,5.5,7.0
44.99,0,33.842,2011,5.5,7.0
7.9,0,162.0,2005,5.0,5.0
57.89,1,19.165,2011,5.5,7.0
8.195,0,112.23,2003,4.3,4.0
5.995,0,107.126,1996,5.0,5.0
28.99,0,89.444,2007,5.5,7.0
39.995,0,43.776,2010,5.5,7.0
35.988,0,65.074,2010,5.5,7.0
7.975,0,89.8,1998,5.0,5.0
59.988,0,11.997,2013,4.6,7.0
11.983,0,122.095,2006,4.3,4.0
16.99,0,82.52,2006,5.0,5.0
7.995,0,102.175,2001,5.0,5.0
69.5,0,30.562,2012,4.6,7.0
28.8,0,62.147,2008,5.5,7.0
27.999,0,102.044,2007,5.5,7.0
14.995,0,83.654,2004,5.0,5.0
7.5,0,172.553,2001,5.0,5.0
16.999,0,95.4,2003,5.4,6.0
62.9,0,22.425,2012,4.6,7.0
8.488,0,91.838,2000,5.0,5.0
7.495,0,172.03,2002,4.3,4.0
39.995,0,35.571,2010,5.5,7.0
11.5,0,72.179,2004,5.0,5.0
7.499,0,135.953,2003,4.3,4.0
8.995,0,74.396,2001,5.8,8.0
6.995,0,130.951,2002,4.3,4.0
30.9,1,54.055,2007,5.5,8.0
14.995,0,92.354,2005,4.3,4.0
38.988,0,62.03,2010,5.5,7.0
12.9,0,125.935,2003,5.5,8.0
43.795,0,33.68,2009,5.5,7.0
47.981,0,37.991,2009,5.5,7.0
16.999,0,89.131,2006,5.0,5.0
27.9,0,76.0,2008,5.5,7.0
39.77,0,49.372,2008,5.5,7.0
4.995,0,140.231,2000,4.3,4.0
29.995,0,125.332,2008,6.3,9.0
57.8,0,30.871,2013,4.6,7.0
11.96,0,112.732,2004,4.3,4.0
34.9,0,76.108,2007,5.5,7.0
63.48,0,22.411,2012,4.6,7.0
68.9,0,8.904,2012,4.6,7.0
30.995,0,92.689,2007,5.5,8.0
43.889,0,30.988,2011,5.5,7.0
27.977,0,67.353,2007,5.5,7.0
40.892,1,29.612,2008,5.5,7.0
26.995,0,90.268,2008,5.5,7.0
14.99,0,54.2,2005,4.3,4.0
4.995,0,85.359,2000,4.3,4.0
40.999,1,31.007,2011,5.5,7.0
26.0,0,99.041,2009,5.5,7.0
36.995,1,59.352,2010,5.5,7.0
26.5,0,74.499,2007,5.5,7.0
31.999,1,85.98,2008,5.5,7.0
65.95,0,21.149,2013,4.6,7.0
39.999,0,54.557,2011,5.5,7.0
10.995,0,85.538,2003,4.3,4.0
4.499,1,88.341,1996,3.2,0.0
69.99,0,24.904,2013,4.6,7.0
31.988,0,82.553,2007,5.5,7.0
54.991,1,24.986,2012,4.6,7.0
31.9,0,57.641,2008,5.5,7.0
39.998,0,37.653,2008,5.5,7.0
9.995,0,120.676,1999,4.2,3.0
6.3,0,155.501,2001,4.3,4.0
28.995,0,78.608,2007,5.5,7.0
32.888,0,86.908,2009,5.5,7.0
40.991,0,30.649,2011,3.5,2.0
39.499,0,51.561,2011,5.5,7.0
13.685,1,76.267,2003,5.0,5.0
12.985,0,100.686,2005,4.3,4.0
10.99,0,116.665,2003,5.0,5.0
10.986,0,55.708,2001,4.3,4.0
27.75,0,74.269,2008,5.5,7.0
37.995,0,81.663,2008,6.3,9.0
8.875,0,136.514,2001,4.3,4.0
39.9,0,29.437,2008,5.5,7.0
40.991,0,35.726,2008,5.5,7.0
26.724,0,74.539,2007,5.5,7.0
36.9,1,52.3,2008,5.5,7.0
3.9,0,168.891,2001,4.3,4.0
9.495,0,120.8,2001,4.3,4.0
27.418,0,61.55,2007,5.5,7.0
14.977,0,79.629,2003,4.3,4.0
55.907,0,28.195,2013,4.6,7.0
9.999,1,78.758,2001,5.0,5.0
28.995,0,66.536,2007,5.5,7.0
7.995,0,155.777,2002,4.3,4.0
32.991,0,64.37,2007,5.5,8.0
18.977,0,65.98,2005,4.3,4.0
65.283,0,45.889,2008,6.0,10.0
9.99,0,100.501,2002,5.0,5.0
68.0,0,8.126,2013,4.6,7.0
11.95,0,80.718,2003,5.0,5.0
21.885,0,102.9,2007,5.5,7.0
30.495,0,59.292,2008,5.5,7.0
4.75,0,120.659,1997,6.0,8.0
49.995,0,51.958,2013,4.6,7.0
24.995,0,54.637,2005,5.0,5.0
44.95,0,37.178,2011,5.5,7.0
26.495,1,61.444,2007,5.5,7.0
67.991,0,35.822,2009,5.5,7.0
12.999,0,82.394,2004,4.3,4.0
65.444,0,8.223,2012,4.6,7.0
27.8,0,67.711,2007,5.5,7.0
7.995,0,248.214,2004,4.3,4.0
24.995,1,77.021,2007,5.5,7.0
13.95,0,78.41,2006,4.3,4.0
49.995,0,20.387,2010,5.5,7.0
26.795,0,65.953,2007,5.5,7.0
35.9,0,48.366,2009,5.5,7.0
11.995,0,127.476,2006,5.0,5.0
41.5,0,44.718,2008,6.3,9.0
23.991,0,85.188,2007,5.5,7.0
23.743,0,99.376,2008,5.5,7.0
21.997,0,94.633,2007,5.5,7.0
66.99,1,25.124,2013,4.6,7.0
13.99,0,63.09,2002,5.8,8.0
28.981,0,71.549,2007,5.5,7.0
14.995,0,64.031,2002,5.4,6.0
65.971,0,19.937,2012,4.6,7.0
30.999,0,80.0,2008,5.5,7.0
21.971,0,47.376,2005,5.4,6.0
13.993,0,117.57,2006,4.3,4.0
26.895,0,80.185,2007,5.5,7.0
53.981,1,35.302,2012,4.6,7.0
5.995,0,89.562,2002,5.0,5.0
29.259,0,58.773,2007,5.5,7.0
39.995,0,64.259,2010,5.5,7.0
12.991,0,133.841,2006,5.0,5.0
29.9,0,68.3,2007,5.5,7.0
40.5,0,31.733,2010,5.5,7.0
10.5,0,111.558,2001,5.0,5.0
21.995,0,103.0,2008,5.5,7.0
13.765,0,69.29,2003,5.0,5.0
14.995,0,67.576,2004,4.3,4.0
23.85,0,83.908,2007,5.5,7.0
13.995,0,123.5,2005,5.4,6.0
39.995,1,67.105,2009,5.5,7.0
14.349,1,65.02,2004,5.0,5.0
52.995,1,28.175,2010,5.5,7.0
49.999,1,41.992,2013,4.6,7.0
22.99,0,118.247,2007,5.5,7.0
49.995,0,27.56,2012,4.6,7.0
49.995,0,45.551,2009,6.3,9.0
6.5,0,134.427,2002,5.0,5.0
35.53,0,75.34,2009,5.5,7.0
44.984,0,49.896,2008,6.3,9.0
27.991,0,130.028,2007,5.5,7.0
52.995,0,24.225,2012,4.6,7.0
13.9,0,97.258,2005,4.3,4.0
29.988,0,110.897,2008,5.5,7.0
23.995,0,92.2,2007,5.5,7.0
6.995,0,101.821,1998,3.2,0.0
8.991,1,150.069,2002,4.3,4.0
7.995,0,145.0,2001,5.0,5.0
8.999,0,137.0,2003,4.3,4.0
52.665,0,41.221,2010,5.5,7.0
29.998,0,100.015,2008,5.5,7.0
25.995,1,85.315,2008,5.5,7.0
45.799,0,44.481,2012,4.6,7.0
25.498,1,91.651,2008,5.5,7.0
8.0,0,151.186,2006,4.3,4.0
36.995,0,45.614,2010,5.5,7.0
28.991,0,97.598,2008,5.5,7.0
33.95,0,42.565,2010,3.5,2.0
33.295,1,44.206,2008,5.5,7.0
29.995,0,64.018,2007,5.5,7.0
48.85,1,24.737,2011,5.5,7.0
37.995,0,46.183,2010,5.5,7.0
7.89,0,121.511,2001,5.0,5.0
24.999,0,100.499,2007,5.5,7.0
39.999,1,38.253,2011,5.5,7.0
9.895,0,126.676,2003,4.3,4.0
31.994,0,47.713,2008,5.5,7.0
33.998,0,50.04,2008,5.5,7.0
42.998,1,80.508,2010,5.5,7.0
50.95,0,55.76,2008,6.3,9.0
32.415,0,32.862,2007,5.5,7.0
16.8,0,37.516,2006,3.7,1.0
25.751,0,56.025,2007,5.5,7.0
24.995,0,69.582,2007,5.5,7.0
15.95,0,83.851,2006,4.3,4.0
4.95,0,106.998,2000,4.3,4.0
24.998,0,94.073,2007,5.5,8.0
8.395,1,133.036,2002,4.3,4.0
14.9,0,81.178,2005,5.5,8.0
24.999,0,116.782,2008,5.5,7.0
23.888,0,87.133,2008,5.5,7.0
25.99,0,79.679,2007,5.5,7.0
35.991,1,41.841,2007,5.5,7.0
12.999,0,96.09,2004,5.0,5.0
12.988,0,112.553,2006,4.3,4.0
25.98,0,99.276,2007,5.5,7.0
58.995,0,30.004,2010,6.3,9.0
59.99,1,35.826,2012,4.6,7.0
48.999,0,39.928,2012,4.6,7.0
11.495,0,105.632,2003,5.0,5.0
40.691,1,39.324,2008,5.5,7.0
4.0,0,103.825,2006,4.3,4.0
53.8,1,31.849,2011,5.5,7.0
4.95,0,150.0,1995,3.2,0.0
8.988,0,96.022,2000,5.0,5.0
56.75,0,25.5,2013,4.6,7.0
66.9,1,15.978,2012,4.6,7.0
49.995,1,36.905,2012,4.6,7.0
10.99,0,128.01,2003,4.3,4.0
7.998,0,91.979,1995,5.0,5.0
27.992,0,69.124,2007,5.5,7.0
52.9,0,16.096,2011,5.5,7.0
36.577,0,81.322,2012,4.6,7.0
42.988,0,43.036,2010,5.5,7.0
9.999,0,89.46,2003,5.0,5.0
55.95,1,19.998,2012,4.6,7.0
21.25,0,93.975,2007,5.5,7.0
25.995,0,133.09,2008,5.5,7.0
51.989,0,27.65,2011,5.5,7.0
59.491,0,29.165,2012,4.6,7.0
7.99,0,132.53,2003,4.3,4.0
24.919,1,64.119,2007,5.5,7.0
53.8,1,22.485,2011,5.5,7.0
46.9,0,39.908,2012,4.6,7.0
19.9,0,141.09,2007,5.5,7.0
10.95,0,109.121,2002,4.3,4.0
56.5,0,20.395,2011,5.5,7.0
35.998,0,63.917,2007,5.5,7.0
10.5,0,79.425,1995,5.0,5.0
26.884,0,38.578,2007,5.5,7.0
33.5,0,72.029,2008,5.5,7.0
54.888,1,36.447,2013,4.6,7.0
56.9,1,19.755,2013,4.6,7.0
56.999,0,22.832,2013,4.6,7.0
9.9,0,120.38,2004,4.3,4.0
35.695,1,97.792,2011,5.5,7.0
58.9,1,34.457,2011,5.5,7.0
55.0,0,13.981,2011,5.5,7.0
38.995,0,48.757,2008,5.5,7.0
35.992,0,54.758,2008,5.5,7.0
19.01,0,86.677,2007,5.5,7.0
29.75,0,72.103,2008,5.5,7.0
49.45,1,62.496,2008,5.5,7.0
11.2,0,122.354,2002,5.4,6.0
41.988,0,38.469,2010,5.5,7.0
4.25,0,86.188,1995,3.2,0.0
10.995,0,116.173,2002,5.0,5.0
12.999,0,79.858,2003,5.0,5.0
62.491,0,12.74,2013,4.6,7.0
9.994,0,74.852,2002,4.3,4.0
37.995,0,64.42,2010,5.5,7.0
24.915,0,75.91,2007,5.5,7.0
55.991,0,16.463,2012,4.6,7.0
20.999,0,133.178,2007,5.5,7.0
43.991,0,38.337,2011,3.5,2.0
7.9,0,130.99,2001,5.0,5.0
39.9,0,49.765,2010,5.5,7.0
54.988,1,38.376,2012,4.6,7.0
20.872,0,52.075,2006,5.0,5.0
59.9,0,38.499,2010,6.3,9.0
31.98,1,64.556,2008,5.5,7.0
39.988,0,62.736,2010,5.5,7.0
55.991,0,33.713,2011,5.5,7.0
71.995,0,42.037,2012,5.5,9.0
26.45,0,60.2,2007,5.5,7.0
13.5,0,114.169,2006,5.0,5.0
39.9,1,73.637,2012,4.6,7.0
11.977,1,101.521,2006,5.0,5.0
26.995,0,86.551,2007,5.5,7.0
43.999,0,44.65,2010,5.5,7.0
33.9,0,97.522,2008,6.3,9.0
9.493,0,101.655,2001,5.0,5.0
29.455,0,55.085,2008,5.5,7.0
11.5,0,83.946,2002,5.0,5.0
8.95,0,62.195,2002,5.0,5.0
19.9,0,65.7,2005,5.5,8.0
49.991,0,33.002,2010,5.5,7.0
34.31,0,34.019,2008,5.5,7.0
55.99,1,32.13,2013,4.6,7.0
40.9,0,33.972,2009,5.5,7.0
37.499,0,67.561,2009,5.5,7.0
8.995,0,142.762,2000,4.3,4.0
11.9,0,138.19,2003,5.4,6.0
26.995,1,65.059,2007,5.5,7.0
36.991,1,76.91,2008,5.5,7.0
24.75,0,71.777,2007,5.5,7.0
9.995,0,59.023,2001,5.8,8.0
47.85,0,31.072,2011,5.5,7.0
34.999,0,81.165,2007,5.5,7.0
8.55,0,123.599,2002,5.0,5.0
31.999,0,48.023,2010,5.5,7.0
